corpus-id	filename	xmlid	author-name	title	author-birth	author-death	author-gender	author-ids	reference-year	first-edition	digital-edition	print-edition	provenance	title-ids	language	numwords	subgenre	narrative-perspective	size-category	reprint-count	time-slot
ELTeC-cze	CS0010_1860_Sabina_Jen-tri-leta	CS0010	Sabina, Karel	Jen tři léta!	1813	1877	M	NA	1860	NA	NA	1860	NA	NA	cs	31148	NA	NA	short	unspecified	T2
ELTeC-cze	CS0063_1884_Bubnik_V-temnotach-bludu	CS0063	Bubník, Karel	V temnotách bludu	1847	1887	M	viaf:83677561	1884	NA	NA	1884	National Library of the Czech Republic	NA	cs	62194	NA	NA	medium	unspecified	T3
ELTeC-cze	CS0013_1867_Mollenda_Vecer-svatojansky	CS0013	Mollenda, Václav	Večer svatojanský	1840	1903	M	NA	1867	NA	NA	1867	National Library of the Czech Republic	NA	cs	13084	NA	NA	short	low	T2
ELTeC-cze	CS0037_1878_Podlipska_Nalzovsky	CS0037	Podlipská, Sofie	Nalžovský	1833	1897	F	viaf:23253388	1878	NA	NA	1878	National Library of the Czech Republic	NA	cs	81023	NA	NA	medium	unspecified	T2
ELTeC-cze	CS0004_1857_Ehrenberg_Vitezstvi-u-Horine	CS0004	Ehrenberg, Josef	Vítězství u Hoříně	1815	1882	M	NA	1857	NA	NA	1857	Digitální knihovna SVK HK	NA	cs	29716	NA	NA	short	low	T1
ELTeC-cze	CS0067_1898_Baar_Makabejsti	CS0067	Baar, Jindřich Šimon	Makabejští	1869	1925	M	viaf:54946709	1898	NA	NA	1898	National Library of the Czech Republic	NA	cs	64594	NA	NA	medium	unspecified	T3
ELTeC-cze	CS0075_1906_Necasek_Jarmo-millionu	CS0075	Nečásek, Antonín	Jařmo millionů	1871	1938	M	viaf:21860571	1906	NA	NA	1906	National Library of the Czech Republic	NA	cs	63934	NA	NA	medium	unspecified	T4
ELTeC-cze	CS0006_1857_Pravda_Krejci-Fortunat	CS0006	Pravda, František	Krejčí Fortunat	1817	1904	M	NA	1857	NA	NA	1857	Google Books	NA	cs	35474	NA	NA	short	unspecified	T1
ELTeC-cze	CS0051_1890_Arbes_Andel-miru	CS0051	Arbes, Jakub	Anděl míru	1840	1914	M	viaf:54185097	1890	NA	NA	1890	National Library of the Czech Republic	NA	cs	166267	NA	NA	long	unspecified	T3
ELTeC-cze	CS0035_1876_Svetla_Cerny-petricek	CS0035	Světlá, Karolina	Černý petříček	1830	1899	F	viaf:9890083	1876	NA	NA	1876	National Library of the Czech Republic	NA	cs	29028	NA	NA	short	unspecified	T2
ELTeC-cze	CS0093_1918_Klecanda_Pravo-mladi	CS0093	Klecanda, Jan	Právo mládí	1855	1920	M	viaf:56422442	1918	NA	NA	1918	National Library of the Czech Republic	NA	cs	48175	NA	NA	short	unspecified	T4
ELTeC-cze	CS0069_1899_Konrad_Druha-laska	CS0069	Konrád, Josef Deograt	Druhá láska	1859	1921	M	viaf:41746070	1899	NA	NA	1899	National Library of the Czech Republic	NA	cs	68503	NA	NA	medium	unspecified	T3
ELTeC-cze	CS0042_1885_Reznicek_Povidka-o-Viktorce	CS0042	Řezníček, Václav	Povídka o Viktorce	1861	1924	M	viaf:26636691	1885	NA	NA	1885	National Library of the Czech Republic	NA	cs	49595	NA	NA	short	unspecified	T3
